"Timestamp","Currency Pair","Change Status","Tweet status"
"2021-04-11 00:24:26.547701","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.553258","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.555255","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.556258","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.557255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.559255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.560256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.562256","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.563257","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.565260","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.567258","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.569256","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.570257","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.573262","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.574258","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.576255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.577255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.578255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.580256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.583257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.585259","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.587255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.589255","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.590260","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.592255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.594256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.595257","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.596257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.599258","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.601258","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.603255","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.604255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.606259","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.607255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.608254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.610255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.612255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.613256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.615261","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.616261","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.618256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.620257","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.622271","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.624255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.625254","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.626254","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.628254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.629255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.630257","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.634256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.636255","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.637254","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.638258","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.639254","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.641257","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.643257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.644255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.645254","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.647256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.649256","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.653265","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.655254","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.656256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.657255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.659254","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.660254","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.662254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.663256","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.665259","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.667271","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.668254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.670255","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.671265","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.672255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.674254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.675254","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.679255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.684258","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.685257","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.687254","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.688256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.690255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.691255","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.693256","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.694256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.696256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.697256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.699259","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.701255","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.702255","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.703256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.705257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.707258","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.708257","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.709256","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.712254","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.714256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.716258","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.717257","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.719258","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.721258","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.724259","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.726254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.727257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.728258","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.732256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.734260","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.736260","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.737256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.740257","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.745257","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.747257","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.749256","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.751256","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.754254","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.755283","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.757585","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.759281","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.760936","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.762459","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.764251","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.767492","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.769163","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.770154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.771155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.773157","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.774156","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.775154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.776154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.778156","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.780154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.783159","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.787158","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.788184","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.790155","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.792157","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.793156","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.795156","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.796154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.798157","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.800156","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.801155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.803157","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.804154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.806154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.807153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.808153","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.810154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.811155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.813157","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.814154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.816154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.818154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.819153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.820155","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.822154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.823157","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.825153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.826154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.827152","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.828153","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.830155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.834154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.835158","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.836155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.838154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.839155","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.840156","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.842155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.844152","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.845153","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.846155","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.848157","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.850156","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.852157","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.853155","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.855153","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.856154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.858152","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.859154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.860156","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.862156","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.864156","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.865155","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.867154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.868153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.872154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.874158","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.875159","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.877153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.878156","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.883159","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.888159","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.893155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.896161","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.898156","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.901156","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.903154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.905154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.906154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.907155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.909154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.911159","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.913154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.915154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.916158","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.920158","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.923187","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.924155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.926155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.927153","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.928155","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.930155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.933155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.934155","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.936154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.937155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.939153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.940154","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.942154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.944154","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.945153","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.946152","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.948158","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.950156","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.954154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.955156","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.957154","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.958155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.960155","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.965160","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.967156","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.968155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.972154","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.974157","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.975156","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.977194","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.978206","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.986206","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.989213","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.992208","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.993411","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:26.997443","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.002461","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.003444","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.005670","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.006660","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.008661","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.013023","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.015550","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.019552","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.023550","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.025551","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.026787","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.028310","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.029308","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.034312","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.037311","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.039313","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.041314","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.043311","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.044794","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.046323","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.047320","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.054045","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.057045","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.057045","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.058046","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.058046","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.059049","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.059049","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.067047","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.069045","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.071043","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.073040","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.075045","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.077043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.078041","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.080041","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.085091","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.087043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.089043","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.091043","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.093042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.095042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.096063","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.098044","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.100043","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.103042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.104041","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.106043","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.108042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.109042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.110042","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.113046","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.115044","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.118077","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.120046","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.123042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.125044","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.127044","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.129044","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.130047","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.133041","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.135041","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.136042","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.138042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.141045","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.141045","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.143042","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.145065","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.147044","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.155043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.157045","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.160042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.162046","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.164042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.165044","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.168057","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.169044","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.171042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.173041","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.175043","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.176042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.177041","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.179059","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.180042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.185092","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.187043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.188041","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.189042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.190044","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.192041","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.193043","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.195047","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.197041","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.198044","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.200049","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.202044","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.204042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.205041","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.206041","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.207042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.208041","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.210041","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.212044","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.213041","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.215043","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.217043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.220046","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.236042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.237045","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.239043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.240045","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.242044","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.243046","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.245042","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.246043","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.247043","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.249045","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.253049","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.255044","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.256042","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.258042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.259043","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.260045","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.262044","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.264042","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.266046","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.268958","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.271682","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.273153","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.274936","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.276637","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.278518","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.279639","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.285636","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.287635","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.289633","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.292636","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.294636","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.295633","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.297634","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.300636","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:27.303634","USDT-USDC","ERROR","ERROR"
